timestamp,district,corridor,hour,weekday,is_weekend,is_holiday,weather,rain_intensity,event_intensity,incident_count,roadwork_flag,flow,capacity,demand_capacity_ratio,avg_speed,occupancy,bus_delay_min,metro_inflow,congestion_index,congestion_level,congestion_label
2026-02-25 21:00:00,青羊,蜀都大道,21,2,0,0,sunny,0.0,0.0,0,0,2806,4700,0.5971,31.315,0.5907,2.967,7248.7,87.351,2,severe
2026-02-25 21:00:00,锦江,东大街,21,2,0,0,sunny,0.0,0.0,0,0,2139,4300,0.4975,37.035,0.4893,3.125,7766.4,75.523,2,severe
2026-02-25 21:00:00,金牛,凤凰山环线,21,2,0,0,sunny,0.0,0.0,0,1,3060,5000,0.6122,35.131,0.5754,5.77,6566.8,88.82,2,severe
2026-02-25 21:00:00,天府新区,天府大道南段,21,2,0,0,cloudy,0.12,0.55,0,0,4704,6500,0.7237,39.171,0.648,4.873,7614.7,83.825,2,severe
2026-02-25 21:00:00,高新,天府大道北段,21,2,0,0,light_rain,0.35,0.0,0,0,4094,6200,0.6604,40.853,0.6332,5.37,6713.5,78.545,2,severe
2026-02-25 21:00:00,武侯,人民南路,21,2,0,0,light_rain,0.35,0.0,0,0,3433,5100,0.6732,32.379,0.6845,4.219,7568.0,91.044,2,severe
2026-02-25 21:00:00,武侯,一环路南段,21,2,0,0,cloudy,0.12,0.0,0,0,3673,5400,0.6802,35.834,0.6114,4.018,6746.2,83.12,2,severe
2026-02-25 21:00:00,金牛,一环路北段,21,2,0,0,light_rain,0.35,0.0,2,0,3783,5600,0.6757,31.186,0.6966,9.833,7571.0,100.0,2,severe
2026-02-25 21:00:00,锦江,科华路,21,2,0,0,heavy_rain,0.7,0.0,1,0,3508,4600,0.7626,23.51,0.7164,8.152,7045.9,100.0,2,severe
2026-02-25 22:00:00,锦江,成龙大道,22,2,0,0,light_rain,0.35,0.0,0,0,3501,6400,0.5471,43.495,0.5982,5.936,5800.9,74.045,2,severe
2026-02-25 22:00:00,双流,双流机场高速,22,2,0,0,sunny,0.0,0.55,0,0,4495,7000,0.6422,50.484,0.5775,1.969,5729.6,62.833,1,busy
2026-02-25 22:00:00,成华,中环路东段,22,2,0,0,cloudy,0.12,0.0,1,0,3671,5400,0.68,31.463,0.6671,3.021,6603.4,97.215,2,severe
2026-02-25 22:00:00,青羊,蜀都大道,22,2,0,0,sunny,0.0,0.0,0,0,2204,4700,0.4691,38.498,0.4892,2.222,7672.6,72.685,2,severe
2026-02-25 22:00:00,锦江,东大街,22,2,0,0,light_rain,0.35,0.0,0,0,2600,4300,0.6049,32.943,0.55,3.522,8094.7,83.972,2,severe
2026-02-25 22:00:00,金牛,凤凰山环线,22,2,0,0,light_rain,0.35,0.0,0,1,4018,5000,0.8038,18.569,0.6956,11.363,7168.1,100.0,2,severe
2026-02-25 22:00:00,天府新区,天府大道南段,22,2,0,0,cloudy,0.12,0.55,0,0,3937,6500,0.6058,48.599,0.5576,3.344,7352.0,65.847,1,busy
2026-02-25 22:00:00,高新,天府大道北段,22,2,0,0,sunny,0.0,0.0,0,0,4493,6200,0.7248,35.749,0.6773,3.347,7130.5,85.367,2,severe
2026-02-25 22:00:00,武侯,人民南路,22,2,0,0,sunny,0.0,0.0,0,0,3080,5100,0.6041,35.495,0.5895,1.993,7569.8,80.734,2,severe
2026-02-25 22:00:00,武侯,一环路南段,22,2,0,0,sunny,0.0,0.0,0,0,3139,5400,0.5815,39.953,0.6008,4.218,6830.2,77.305,2,severe
2026-02-25 22:00:00,金牛,一环路北段,22,2,0,0,heavy_rain,0.7,0.0,0,0,4077,5600,0.7282,30.701,0.6992,7.471,7300.8,97.017,2,severe
2026-02-25 22:00:00,锦江,科华路,22,2,0,0,cloudy,0.12,0.0,0,0,3234,4600,0.7031,30.976,0.6424,6.551,6369.5,93.388,2,severe
2026-02-25 23:00:00,金牛,凤凰山环线,23,2,0,0,sunny,0.0,0.0,0,0,3046,5000,0.6093,34.996,0.5423,3.225,6346.7,80.595,2,severe
2026-02-25 23:00:00,锦江,成龙大道,23,2,0,0,cloudy,0.12,0.0,0,0,3627,6400,0.5669,44.419,0.6023,4.856,5536.8,71.945,1,busy
2026-02-25 23:00:00,双流,双流机场高速,23,2,0,0,sunny,0.0,0.0,1,0,3349,7000,0.4785,52.023,0.6417,4.68,5420.5,69.968,1,busy
2026-02-25 23:00:00,成华,中环路东段,23,2,0,0,sunny,0.0,0.0,0,0,2856,5400,0.5289,41.286,0.5574,1.566,5620.2,71.163,1,busy
2026-02-25 23:00:00,青羊,蜀都大道,23,2,0,0,light_rain,0.35,0.0,0,0,2703,4700,0.5752,30.871,0.59,1.986,6462.8,86.991,2,severe
2026-02-25 23:00:00,锦江,东大街,23,2,0,0,heavy_rain,0.7,0.0,0,0,2889,4300,0.6721,25.991,0.6729,5.957,7215.1,100.0,2,severe
2026-02-25 23:00:00,锦江,科华路,23,2,0,0,sunny,0.0,0.0,0,0,2130,4600,0.4631,41.038,0.5348,2.822,6360.5,71.74,1,busy
2026-02-25 23:00:00,高新,天府大道北段,23,2,0,0,cloudy,0.12,0.0,0,0,3336,6200,0.5381,43.177,0.552,5.507,6470.2,72.128,2,severe
2026-02-25 23:00:00,武侯,人民南路,23,2,0,0,sunny,0.0,0.0,0,0,2855,5100,0.5599,38.709,0.6009,5.393,6254.3,80.102,2,severe
2026-02-25 23:00:00,武侯,一环路南段,23,2,0,0,cloudy,0.12,0.0,0,0,2529,5400,0.4684,45.68,0.4736,3.845,6010.7,63.876,1,busy
2026-02-25 23:00:00,金牛,一环路北段,23,2,0,0,sunny,0.0,0.0,0,0,2856,5600,0.51,42.737,0.5091,2.297,5202.2,67.872,1,busy
2026-02-25 23:00:00,天府新区,天府大道南段,23,2,0,0,cloudy,0.12,0.0,0,0,3887,6500,0.598,45.304,0.5729,2.41,6137.1,67.193,1,busy
2026-02-26 00:00:00,青羊,蜀都大道,0,3,0,0,sunny,0.0,0.0,1,0,2255,4700,0.4798,36.866,0.6254,3.634,6571.6,88.748,2,severe
2026-02-26 00:00:00,金牛,凤凰山环线,0,3,0,0,light_rain,0.35,0.0,0,0,2218,5000,0.4437,40.976,0.5011,2.706,5655.5,70.297,1,busy
2026-02-26 00:00:00,双流,双流机场高速,0,3,0,0,cloudy,0.12,0.0,1,0,3765,7000,0.538,52.898,0.6051,6.103,4925.5,68.601,1,busy
2026-02-26 00:00:00,成华,中环路东段,0,3,0,0,cloudy,0.12,0.0,0,0,2440,5400,0.452,45.849,0.4957,0.875,5968.7,61.754,1,busy
2026-02-26 00:00:00,锦江,东大街,0,3,0,0,sunny,0.0,0.0,0,0,2105,4300,0.4896,37.612,0.4752,2.572,6876.8,73.623,2,severe
2026-02-26 00:00:00,锦江,成龙大道,0,3,0,0,cloudy,0.12,0.0,0,0,2946,6400,0.4605,50.515,0.5466,2.114,5243.1,58.771,1,busy
2026-02-26 00:00:00,天府新区,天府大道南段,0,3,0,0,cloudy,0.12,0.0,0,0,3640,6500,0.56,48.922,0.5343,2.433,6451.7,60.708,1,busy
2026-02-26 00:00:00,高新,天府大道北段,0,3,0,0,sunny,0.0,0.0,0,0,2621,6200,0.4229,48.966,0.4785,1.121,6510.3,57.056,1,busy
2026-02-26 00:00:00,武侯,人民南路,0,3,0,0,cloudy,0.12,0.0,1,0,2387,5100,0.4681,41.758,0.5229,4.905,7136.3,79.048,2,severe
2026-02-26 00:00:00,武侯,一环路南段,0,3,0,0,light_rain,0.35,0.0,1,0,2774,5400,0.5139,37.882,0.602,5.785,6481.4,88.441,2,severe
2026-02-26 00:00:00,锦江,科华路,0,3,0,0,light_rain,0.35,0.0,1,0,2726,4600,0.5926,31.721,0.66,5.671,5654.6,99.083,2,severe
2026-02-26 00:00:00,金牛,一环路北段,0,3,0,0,cloudy,0.12,0.0,1,0,2710,5600,0.484,41.989,0.498,4.479,6618.0,77.287,2,severe
2026-02-26 01:00:00,金牛,凤凰山环线,1,3,0,0,light_rain,0.35,0.0,0,0,3337,5000,0.6676,29.264,0.608,4.488,5299.1,92.294,2,severe
2026-02-26 01:00:00,锦江,成龙大道,1,3,0,0,cloudy,0.12,0.0,0,0,4289,6400,0.6702,39.05,0.5998,4.192,5252.3,78.457,2,severe
2026-02-26 01:00:00,双流,双流机场高速,1,3,0,0,sunny,0.0,0.0,0,0,3338,7000,0.4769,55.292,0.5211,1.437,5204.6,50.607,1,busy
2026-02-26 01:00:00,成华,中环路东段,1,3,0,0,sunny,0.0,0.0,0,0,2246,5400,0.4161,43.437,0.4892,1.927,5781.8,65.739,1,busy
2026-02-26 01:00:00,青羊,蜀都大道,1,3,0,0,sunny,0.0,0.0,0,0,2009,4700,0.4275,42.051,0.4627,2.278,6426.7,66.829,1,busy
2026-02-26 01:00:00,锦江,东大街,1,3,0,0,sunny,0.0,0.0,1,0,2532,4300,0.589,29.84,0.6274,4.557,6460.0,99.195,2,severe
2026-02-26 01:00:00,锦江,科华路,1,3,0,0,light_rain,0.35,0.0,0,0,3099,4600,0.6738,30.747,0.6015,4.737,5483.4,90.256,2,severe
2026-02-26 01:00:00,天府新区,天府大道南段,1,3,0,0,sunny,0.0,0.0,0,0,3408,6500,0.5243,52.328,0.5243,2.052,6042.7,55.325,1,busy
2026-02-26 01:00:00,高新,天府大道北段,1,3,0,0,light_rain,0.35,0.0,0,0,3393,6200,0.5474,46.399,0.6035,2.943,6588.8,67.506,1,busy
2026-02-26 01:00:00,武侯,人民南路,1,3,0,0,light_rain,0.35,0.0,0,0,2944,5100,0.5774,36.59,0.6283,4.341,7030.3,83.114,2,severe
2026-02-26 01:00:00,武侯,一环路南段,1,3,0,0,heavy_rain,0.7,0.0,0,0,3241,5400,0.6002,34.267,0.6316,4.897,6928.7,86.92,2,severe
2026-02-26 01:00:00,金牛,一环路北段,1,3,0,0,sunny,0.0,0.0,0,0,2916,5600,0.5208,42.083,0.4812,4.061,6468.4,69.257,1,busy
2026-02-26 02:00:00,锦江,成龙大道,2,3,0,0,cloudy,0.12,0.0,0,0,2694,6400,0.421,57.106,0.4554,1.479,5748.2,45.441,0,smooth
2026-02-26 02:00:00,双流,双流机场高速,2,3,0,0,sunny,0.0,0.0,0,0,3448,7000,0.4927,54.442,0.5678,1.434,4617.6,53.715,1,busy
2026-02-26 02:00:00,成华,中环路东段,2,3,0,0,light_rain,0.35,0.0,1,0,3429,5400,0.6352,31.601,0.6995,8.145,5223.0,100.0,2,severe
2026-02-26 02:00:00,青羊,蜀都大道,2,3,0,0,cloudy,0.12,0.0,0,0,2997,4700,0.6377,32.132,0.6292,2.775,6664.6,87.685,2,severe
2026-02-26 02:00:00,锦江,东大街,2,3,0,0,sunny,0.0,0.0,0,0,2191,4300,0.5097,34.613,0.5527,0.8,7348.3,79.247,2,severe
2026-02-26 02:00:00,金牛,凤凰山环线,2,3,0,0,light_rain,0.35,0.0,2,0,2605,5000,0.521,34.665,0.6413,7.227,5642.5,100.0,2,severe
2026-02-26 02:00:00,天府新区,天府大道南段,2,3,0,0,cloudy,0.12,0.0,1,0,3558,6500,0.5474,41.553,0.6303,4.616,6055.0,83.564,2,severe
2026-02-26 02:00:00,高新,天府大道北段,2,3,0,0,cloudy,0.12,0.0,0,0,3409,6200,0.5498,44.542,0.5581,2.816,6974.5,67.984,1,busy
2026-02-26 02:00:00,武侯,人民南路,2,3,0,0,cloudy,0.12,0.0,0,0,2378,5100,0.4663,42.098,0.5215,5.146,6602.1,71.961,1,busy
2026-02-26 02:00:00,武侯,一环路南段,2,3,0,0,cloudy,0.12,0.0,1,0,2766,5400,0.5122,38.431,0.5698,4.079,6279.9,84.725,2,severe
2026-02-26 02:00:00,金牛,一环路北段,2,3,0,0,heavy_rain,0.7,0.0,3,0,3809,5600,0.6802,30.698,0.7515,13.222,6346.7,100.0,2,severe
2026-02-26 02:00:00,锦江,科华路,2,3,0,0,cloudy,0.12,0.0,0,0,1766,4600,0.3841,44.917,0.4696,4.327,5610.2,65.195,1,busy
2026-02-26 03:00:00,锦江,成龙大道,3,3,0,0,sunny,0.0,0.0,0,0,3040,6400,0.4751,47.175,0.5086,0.8,4998.9,60.435,1,busy
2026-02-26 03:00:00,双流,双流机场高速,3,3,0,0,light_rain,0.35,0.0,0,0,4225,7000,0.6036,50.517,0.5695,1.537,4935.6,59.182,1,busy
2026-02-26 03:00:00,成华,中环路东段,3,3,0,0,cloudy,0.12,0.0,0,0,2745,5400,0.5085,43.222,0.5736,2.394,5635.3,70.014,1,busy
2026-02-26 03:00:00,青羊,蜀都大道,3,3,0,0,cloudy,0.12,0.0,1,0,2130,4700,0.4534,32.255,0.549,6.072,6389.7,94.083,2,severe
2026-02-26 03:00:00,锦江,东大街,3,3,0,0,cloudy,0.12,0.0,0,0,2453,4300,0.5707,31.828,0.5742,3.576,6727.3,86.545,2,severe
2026-02-26 03:00:00,金牛,凤凰山环线,3,3,0,0,sunny,0.0,0.0,0,0,2106,5000,0.4213,47.57,0.4605,2.569,5523.7,59.564,1,busy
2026-02-26 03:00:00,天府新区,天府大道南段,3,3,0,0,sunny,0.0,0.0,0,0,2741,6500,0.4218,50.998,0.4629,1.883,6091.5,54.382,1,busy
2026-02-26 03:00:00,高新,天府大道北段,3,3,0,0,light_rain,0.35,0.0,2,0,3262,6200,0.5262,40.509,0.6773,7.422,6666.4,96.411,2,severe
2026-02-26 03:00:00,武侯,人民南路,3,3,0,0,cloudy,0.12,0.0,0,0,2928,5100,0.5743,36.498,0.5354,2.387,6601.1,77.481,2,severe
2026-02-26 03:00:00,武侯,一环路南段,3,3,0,0,sunny,0.0,0.0,0,0,2406,5400,0.4457,44.443,0.4829,3.992,6774.9,66.074,1,busy
2026-02-26 03:00:00,金牛,一环路北段,3,3,0,0,sunny,0.0,0.0,0,0,2623,5600,0.4685,42.814,0.4715,0.8,6342.1,64.766,1,busy
2026-02-26 03:00:00,锦江,科华路,3,3,0,0,light_rain,0.35,0.0,0,0,3006,4600,0.6535,33.136,0.622,3.077,5730.8,86.312,2,severe
2026-02-26 04:00:00,金牛,凤凰山环线,4,3,0,0,sunny,0.0,0.0,0,0,2156,5000,0.4313,40.859,0.4681,0.8,6025.6,67.26,1,busy
2026-02-26 04:00:00,锦江,成龙大道,4,3,0,0,cloudy,0.12,0.0,2,0,3968,6400,0.6201,38.277,0.6329,6.832,4796.6,96.998,2,severe
2026-02-26 04:00:00,双流,双流机场高速,4,3,0,0,cloudy,0.12,0.0,1,0,3894,7000,0.5564,46.242,0.6026,4.452,5027.2,75.912,2,severe
2026-02-26 04:00:00,成华,中环路东段,4,3,0,0,sunny,0.0,0.0,0,0,2687,5400,0.4977,47.544,0.4642,1.591,5671.2,58.824,1,busy
2026-02-26 04:00:00,青羊,蜀都大道,4,3,0,0,cloudy,0.12,0.0,0,0,2625,4700,0.5586,31.682,0.614,1.986,7099.9,86.906,2,severe
2026-02-26 04:00:00,锦江,东大街,4,3,0,0,cloudy,0.12,0.0,0,0,2136,4300,0.4969,31.425,0.4711,0.8,7232.2,80.122,2,severe
2026-02-26 04:00:00,锦江,科华路,4,3,0,0,sunny,0.0,0.0,0,0,2281,4600,0.496,35.963,0.5238,3.978,6073.9,79.23,2,severe
2026-02-26 04:00:00,高新,天府大道北段,4,3,0,0,heavy_rain,0.7,0.0,2,0,3840,6200,0.6194,35.519,0.6813,9.69,6449.5,100.0,2,severe
2026-02-26 04:00:00,武侯,人民南路,4,3,0,0,cloudy,0.12,0.0,0,0,2957,5100,0.5798,34.713,0.5503,1.383,6260.9,79.564,2,severe
2026-02-26 04:00:00,武侯,一环路南段,4,3,0,0,sunny,0.0,0.0,0,0,2949,5400,0.5462,41.898,0.4954,2.659,5989.7,68.771,1,busy
2026-02-26 04:00:00,金牛,一环路北段,4,3,0,0,light_rain,0.35,0.0,0,0,2918,5600,0.5212,37.451,0.5357,3.678,5627.1,77.436,2,severe
2026-02-26 04:00:00,天府新区,天府大道南段,4,3,0,0,sunny,0.0,0.0,0,0,3332,6500,0.5127,49.128,0.5031,2.419,5718.3,59.106,1,busy
2026-02-26 05:00:00,青羊,蜀都大道,5,3,0,0,cloudy,0.12,0.0,0,0,2666,4700,0.5673,32.775,0.5539,4.15,6028.4,84.961,2,severe
2026-02-26 05:00:00,锦江,成龙大道,5,3,0,0,light_rain,0.35,0.0,1,0,3575,6400,0.5587,42.797,0.6089,7.125,5331.5,83.365,2,severe
2026-02-26 05:00:00,金牛,凤凰山环线,5,3,0,0,cloudy,0.12,0.0,0,0,2837,5000,0.5676,38.093,0.6207,2.4,5699.8,78.922,2,severe
2026-02-26 05:00:00,成华,中环路东段,5,3,0,0,sunny,0.0,0.0,0,1,2584,5400,0.4786,39.592,0.5415,6.608,5038.3,82.173,2,severe
2026-02-26 05:00:00,锦江,东大街,5,3,0,0,light_rain,0.35,0.0,1,0,2101,4300,0.4886,35.06,0.5188,6.085,7178.8,89.038,2,severe
2026-02-26 05:00:00,双流,双流机场高速,5,3,0,0,sunny,0.0,0.0,0,0,3054,7000,0.4364,55.573,0.4793,0.812,5321.2,47.879,0,smooth
2026-02-26 05:00:00,天府新区,天府大道南段,5,3,0,0,sunny,0.0,0.0,0,0,3049,6500,0.4692,55.168,0.4723,2.342,6391.3,49.584,1,busy
2026-02-26 05:00:00,高新,天府大道北段,5,3,0,0,sunny,0.0,0.0,0,0,2704,6200,0.4361,51.908,0.4969,2.577,7029.8,55.243,1,busy
2026-02-26 05:00:00,武侯,人民南路,5,3,0,0,sunny,0.0,0.0,0,0,2605,5100,0.5109,37.827,0.5256,2.437,6316.0,75.323,2,severe
2026-02-26 05:00:00,武侯,一环路南段,5,3,0,0,cloudy,0.12,0.0,0,0,3070,5400,0.5686,40.844,0.554,2.09,6621.5,72.114,2,severe
2026-02-26 05:00:00,金牛,一环路北段,5,3,0,0,sunny,0.0,0.0,1,0,2814,5600,0.5026,45.535,0.5337,4.525,5718.5,74.044,2,severe
2026-02-26 05:00:00,锦江,科华路,5,3,0,0,cloudy,0.12,0.0,0,0,2269,4600,0.4934,35.486,0.4874,1.99,5492.6,76.453,2,severe
2026-02-26 06:00:00,锦江,成龙大道,6,3,0,0,sunny,0.0,0.0,0,0,3782,6400,0.591,42.108,0.5812,0.8,5537.2,70.324,1,busy
2026-02-26 06:00:00,双流,双流机场高速,6,3,0,0,sunny,0.0,0.0,0,0,3542,7000,0.5061,56.007,0.4663,4.807,4752.0,50.541,1,busy
2026-02-26 06:00:00,成华,中环路东段,6,3,0,0,sunny,0.0,0.0,0,0,2657,5400,0.4921,39.678,0.5202,2.066,4966.0,72.246,2,severe
2026-02-26 06:00:00,青羊,蜀都大道,6,3,0,0,light_rain,0.35,0.0,1,0,2445,4700,0.5203,32.262,0.629,3.079,6223.7,94.589,2,severe
2026-02-26 06:00:00,锦江,东大街,6,3,0,0,light_rain,0.35,0.0,0,0,2449,4300,0.5696,30.161,0.5482,5.029,7022.1,89.083,2,severe
2026-02-26 06:00:00,金牛,凤凰山环线,6,3,0,0,sunny,0.0,0.0,0,0,1783,5000,0.3567,45.999,0.4191,1.724,6068.4,59.142,1,busy
2026-02-26 06:00:00,天府新区,天府大道南段,6,3,0,0,sunny,0.0,0.0,0,0,2660,6500,0.4093,54.362,0.4932,2.481,5279.2,51.683,1,busy
2026-02-26 06:00:00,高新,天府大道北段,6,3,0,0,sunny,0.0,0.0,0,0,2909,6200,0.4692,48.188,0.5196,4.207,6282.0,62.766,1,busy
2026-02-26 06:00:00,武侯,人民南路,6,3,0,0,cloudy,0.12,0.0,1,0,2471,5100,0.4846,37.228,0.5419,4.439,6167.8,85.52,2,severe
2026-02-26 06:00:00,武侯,一环路南段,6,3,0,0,cloudy,0.12,0.0,0,0,2703,5400,0.5007,43.496,0.5075,4.583,6185.5,68.949,1,busy
2026-02-26 06:00:00,金牛,一环路北段,6,3,0,0,sunny,0.0,0.0,0,0,2335,5600,0.417,49.587,0.4668,4.26,5511.7,58.71,1,busy
2026-02-26 06:00:00,锦江,科华路,6,3,0,0,light_rain,0.35,0.0,0,0,2049,4600,0.4455,37.026,0.5437,3.259,5913.3,77.946,2,severe
2026-02-26 07:00:00,金牛,凤凰山环线,7,3,0,0,cloudy,0.12,0.0,0,0,4784,5000,0.957,20.306,0.7578,7.327,9019.4,100.0,2,severe
2026-02-26 07:00:00,锦江,成龙大道,7,3,0,0,sunny,0.0,0.0,0,0,4884,6400,0.7632,38.257,0.6476,4.295,7261.2,81.631,2,severe
2026-02-26 07:00:00,双流,双流机场高速,7,3,0,0,cloudy,0.12,0.0,0,0,6276,7000,0.8967,35.003,0.7749,8.515,6682.2,95.38,2,severe
2026-02-26 07:00:00,成华,中环路东段,7,3,0,0,sunny,0.0,0.0,0,0,5050,5400,0.9353,20.661,0.717,8.21,8568.2,100.0,2,severe
2026-02-26 07:00:00,青羊,蜀都大道,7,3,0,0,cloudy,0.12,0.0,0,0,4118,4700,0.8762,21.366,0.7315,8.422,10144.7,100.0,2,severe
2026-02-26 07:00:00,锦江,东大街,7,3,0,0,sunny,0.0,0.0,0,0,4653,4300,1.0821,12.642,0.8306,11.916,10094.3,100.0,2,severe
2026-02-26 07:00:00,锦江,科华路,7,3,0,0,cloudy,0.12,0.0,0,0,4713,4600,1.0247,14.013,0.8223,8.914,8881.8,100.0,2,severe
2026-02-26 07:00:00,高新,天府大道北段,7,3,0,0,cloudy,0.12,0.0,0,0,5897,6200,0.9512,24.808,0.7863,7.745,9774.3,100.0,2,severe
2026-02-26 07:00:00,武侯,人民南路,7,3,0,0,sunny,0.0,0.0,0,0,4798,5100,0.9409,25.311,0.7316,9.376,9976.2,100.0,2,severe
2026-02-26 07:00:00,武侯,一环路南段,7,3,0,0,light_rain,0.35,0.0,1,0,5677,5400,1.0515,13.978,0.9367,12.977,9865.6,100.0,2,severe
2026-02-26 07:00:00,金牛,一环路北段,7,3,0,0,cloudy,0.12,0.0,0,0,4757,5600,0.8495,30.309,0.7426,7.78,9364.0,99.661,2,severe
2026-02-26 07:00:00,天府新区,天府大道南段,7,3,0,0,light_rain,0.35,0.0,1,0,6869,6500,1.0569,13.992,0.8177,11.462,8984.4,100.0,2,severe
2026-02-26 08:00:00,青羊,蜀都大道,8,3,0,0,sunny,0.0,0.65,1,0,4412,4700,0.9388,19.498,0.7331,11.238,11397.9,100.0,2,severe
2026-02-26 08:00:00,锦江,成龙大道,8,3,0,0,sunny,0.0,0.0,1,0,5065,6400,0.7915,27.049,0.768,8.23,7474.2,100.0,2,severe
2026-02-26 08:00:00,双流,双流机场高速,8,3,0,0,cloudy,0.12,0.55,1,0,7509,7000,1.0728,17.72,0.9208,12.117,7224.7,100.0,2,severe
2026-02-26 08:00:00,成华,中环路东段,8,3,0,0,light_rain,0.35,0.0,0,0,5507,5400,1.02,18.499,0.8281,11.149,8779.7,100.0,2,severe
2026-02-26 08:00:00,金牛,凤凰山环线,8,3,0,0,light_rain,0.35,0.0,0,0,5404,5000,1.0809,10.667,0.917,10.92,8361.6,100.0,2,severe
2026-02-26 08:00:00,锦江,东大街,8,3,0,0,cloudy,0.12,0.0,0,0,3607,4300,0.839,18.32,0.7445,9.378,10465.4,100.0,2,severe
2026-02-26 08:00:00,高新,天府大道北段,8,3,0,0,light_rain,0.35,0.0,2,0,6816,6200,1.0994,9.113,0.9398,18.314,9743.2,100.0,2,severe
2026-02-26 08:00:00,天府新区,天府大道南段,8,3,0,0,sunny,0.0,0.55,0,0,6454,6500,0.9931,24.934,0.7773,9.638,10289.8,100.0,2,severe
2026-02-26 08:00:00,武侯,人民南路,8,3,0,0,sunny,0.0,0.65,0,0,4914,5100,0.9637,23.426,0.7209,8.032,10955.0,100.0,2,severe
2026-02-26 08:00:00,武侯,一环路南段,8,3,0,0,cloudy,0.12,0.0,0,0,4441,5400,0.8224,25.147,0.7511,5.002,9435.6,100.0,2,severe
2026-02-26 08:00:00,金牛,一环路北段,8,3,0,0,light_rain,0.35,0.0,0,0,5440,5600,0.9716,18.802,0.8298,10.541,9400.7,100.0,2,severe
2026-02-26 08:00:00,锦江,科华路,8,3,0,0,heavy_rain,0.7,0.0,0,0,4377,4600,0.9516,13.602,0.8178,12.073,8406.5,100.0,2,severe
2026-02-26 09:00:00,金牛,凤凰山环线,9,3,0,0,light_rain,0.35,0.0,0,0,4536,5000,0.9074,24.219,0.7141,8.533,8621.3,100.0,2,severe
2026-02-26 09:00:00,双流,双流机场高速,9,3,0,0,cloudy,0.12,0.55,0,0,6582,7000,0.9404,27.528,0.7833,8.115,7907.6,100.0,2,severe
2026-02-26 09:00:00,成华,中环路东段,9,3,0,0,cloudy,0.12,0.0,1,0,4952,5400,0.9171,22.393,0.8133,10.057,8726.8,100.0,2,severe
2026-02-26 09:00:00,青羊,蜀都大道,9,3,0,0,cloudy,0.12,0.65,0,0,5206,4700,1.1078,13.062,0.8425,12.34,10826.6,100.0,2,severe
2026-02-26 09:00:00,锦江,东大街,9,3,0,0,cloudy,0.12,0.0,0,0,4324,4300,1.0057,15.769,0.7834,10.931,9873.9,100.0,2,severe
2026-02-26 09:00:00,锦江,成龙大道,9,3,0,0,cloudy,0.12,0.0,1,0,5898,6400,0.9216,22.667,0.7845,11.697,7141.3,100.0,2,severe
2026-02-26 09:00:00,天府新区,天府大道南段,9,3,0,0,heavy_rain,0.7,0.55,4,0,7592,6500,1.1681,8.0,0.98,23.604,9991.0,100.0,2,severe
2026-02-26 09:00:00,高新,天府大道北段,9,3,0,0,light_rain,0.35,0.0,1,0,6298,6200,1.0159,18.04,0.8655,12.295,9123.0,100.0,2,severe
2026-02-26 09:00:00,武侯,人民南路,9,3,0,0,sunny,0.0,0.65,1,0,5174,5100,1.0147,16.967,0.8658,11.637,11277.1,100.0,2,severe
2026-02-26 09:00:00,武侯,一环路南段,9,3,0,0,cloudy,0.12,0.0,0,0,5548,5400,1.0275,14.422,0.8317,8.801,9950.6,100.0,2,severe
2026-02-26 09:00:00,金牛,一环路北段,9,3,0,0,heavy_rain,0.7,0.0,2,0,6029,5600,1.0767,8.805,0.98,20.351,9148.3,100.0,2,severe
2026-02-26 09:00:00,锦江,科华路,9,3,0,0,sunny,0.0,0.0,1,0,4136,4600,0.8991,23.056,0.8018,10.777,8134.0,100.0,2,severe
2026-02-26 10:00:00,金牛,凤凰山环线,10,3,0,0,sunny,0.0,0.0,0,0,2418,5000,0.4837,38.853,0.5253,0.8,7056.4,72.371,2,severe
2026-02-26 10:00:00,锦江,成龙大道,10,3,0,0,sunny,0.0,0.0,0,0,4721,6400,0.7377,35.229,0.6325,5.271,5923.2,86.014,2,severe
2026-02-26 10:00:00,双流,双流机场高速,10,3,0,0,sunny,0.0,0.0,1,0,3812,7000,0.5447,48.06,0.5577,5.463,5754.1,72.532,2,severe
2026-02-26 10:00:00,成华,中环路东段,10,3,0,0,light_rain,0.35,0.0,0,0,3581,5400,0.6632,36.884,0.6623,3.651,6620.8,83.49,2,severe
2026-02-26 10:00:00,青羊,蜀都大道,10,3,0,0,light_rain,0.35,0.65,1,0,4075,4700,0.8672,22.62,0.7951,9.876,8890.3,100.0,2,severe
2026-02-26 10:00:00,锦江,东大街,10,3,0,0,light_rain,0.35,0.0,1,0,2902,4300,0.675,24.208,0.6724,5.448,8691.8,100.0,2,severe
2026-02-26 10:00:00,高新,天府大道北段,10,3,0,0,sunny,0.0,0.0,0,0,4254,6200,0.6862,42.994,0.5946,5.413,8436.6,74.076,2,severe
2026-02-26 10:00:00,天府新区,天府大道南段,10,3,0,0,heavy_rain,0.7,0.0,0,0,5380,6500,0.8278,28.369,0.7423,7.642,7422.4,100.0,2,severe
2026-02-26 10:00:00,武侯,人民南路,10,3,0,0,light_rain,0.35,0.65,0,0,4463,5100,0.8751,22.893,0.7632,10.903,9327.5,100.0,2,severe
